	movie_id	character	agent_verbs	patient_verbs	attributes	title	religion	age	death	children
22538	414180	Harry Sanborn	['ends', 'dating', 'hears', 'rushes', 'discovers', 'decides', 'suffers', 'expresses', 'explains', 'has', 'get', 'pays', 'agree']	['surprise', 'sees', 'rushed', 'tells', 'stay', 'break']						
22539	414180	Marin Klein	['tells', 'receives', 'agree']	['devastated', 'break']	['husband', 'baby', 'mother']					
22540	414180	Martinez	['treated', 'treats', 'warns']	['told']						
22541	414180	Zoe			['sister']					
22542	2590780	Andy Hart	['learns', 'spend', 'old', 'abandons']	['pretends', 'tells', 'deceiving']						
22543	2590780	Doug Ireland	['learns', 'pretends', 'good', 'needs', 'chasing']	['take', 'sign', 'asked', 'asks', 'connected']	['dream', 'chance', 'plan']					
22544	7415632	Lettie			['grandmother']					
22545	10891439	Nisha	['reclusive']		['architect']	architect				
22546	10891439	Karan Saxena	['resembles']							
22547	4780869	Velu	['adamant', 'hides', 'arranges', 'takes', 'fallen', 'begins', 'run']	['arrest', 'getting', 'miss', 'arrested', 'fight', 'stopped']	['lack', 'mother']					
22548	4780869	Muthupandi	['catches', 'falls', 'killed', 'stopped', 'kills', 'ask']	['fight']	['acts', 'leader', 'hands']					
22549	4780869	Dhanalakshmi	['incited', 'run', 'fallen']	['go', 'rescues', 'marry', 'get', 'takes', 'rescuing', 'asks', 'accepted']	['seeing', 'girl', 'father', 'brother']					
22550	4780869	Sivasubramanian	['enraged', 'fond', 'finds']	['search', 'ask']	['Commissioner']	leader				
22551	4780869	Vijay	['champion']							
22552	4780869	Bhuvana			['sister']					
22553	3737862	Abbie	['wants', 'falls']	['move']	['woman']					
22554	3737862	Sam			['boy']					
22555	3737862	Robert			['man', 'boy']					
22556	11186374	Jatin Pandey	['craves', 'burns']	['found']	['bed']	photographer				
22557	11186374	Kamini Gupta		['leaving']						
22558	11186374	Vinod Gupta			['CEO']	CEO				
22559	11186374	Yusuf Malik				Inspector				
22560	14580338	Kim Du - han				gangster				
22561	14580338	Kim Du - han				politician				
22562	6768574	Shanmugam	['training']	['inspector']	['second']	inspector				
22563	6768574	Muthu	['saves', 'love', 'pal']	['bring']	['home', 'three']	cook				
22564	6768574	Vellaichaamy	['thinks']							
22565	6768574	Vellachamy	['learns']	['meet']	['enemy']					
22566	6768574	Kausalya		['kidnaps']						
22567	6768574	Devan			['friend']					
22568	8830696	Tommy	['uses', 'inherited']		['mother', 'named']					
22569	8830696	Hatley High						18 - year - old		
22570	31295271	Bridget	['presents', 'does', 'missing', 'reciprocate', 'says', 'lie']	['throws']	['friend']					
22571	31295271	Greg	['throws', 'moved', 'tries', 'lacks', 'missing', 'forgives']	['force', 'marrying', 'pulls']						
22572	31295271	Molly	['lives', 'realize', 'ends', 'announces', 'laments', 'says', 'begins', 'responds', 'lie', 'breaks', 'returns']	['force']	['face', 'party']					
22573	31295271	Chloe	['realize', 'leaves', 'catches']	['woo']	['girlfriend']					
22574	2267635	Edna	['speaks', 'learns']		['ways', 'manipulative', 'henpecking']					
22575	2267635	Charles Firbank	['takes', 'replaced', 'closes', 'has', 'meets']			valet				
22576	2267635	Stanley	['finds', 'proposes', 'changes', 'pleads', 'takes', 'concocts', 'allow', 'becomes', 'calls', 'murdered', 'wakes']	['kept', 'arrested', 'banned', 'acquitted', 'charged', 'takes']	['bride', 'lifestyle', 'bathroom', 'strip', 'plan', 'activities']					
22577	2267635	Harold Lampson	['informs']			lawyer				
22578	2267635	Ford	['sees', 'realizes', 'sneaks', 'cartoonist', 'leaves', 'continues']	['telephones', 'intrude']	['mother']					
22579	2267635	Mel Keefer	['drew']		['style']					
22580	2267635	Bash Brannigan		['do', 'allow', 'playing']	['strip', 'wife']					
22581	2267635	Tobey Rawlins		['jilted']						
22582	8608738	Theo Tomasis	['ends']	['attracted']	['son']				accident	
22583	8608738	Paola	['marry', 'comfort']							
22584	8608738	James	['becomes']		['husband']					
22585	8608738	Liz Cassidy		['comfort']						
22586	8608738	Simi			['wife']					
22587	8608738	Nico			['son']				accident	
22588	8608738	Nico			['son']				suicide	
22589	9384810	F. Scott Fitzgerald				Writer				
22590	9384810	F. Scott Fitzgerald				host				
22591	9384810	Sheilah Graham				host				
22592	1883157	Lina Lamont	['sing', 'threatens', 'convinced', 'flees', 'finds', 'singing']	['sue', 'hit']	['lady', 'voice']					
22593	1883157	Kathy Selden	['sings', 'turns', 'tries', 'kissing']	['replaces', 'run']	['embarrassment', 'buildup']					
22594	1883157	R.F. Simpson	['agrees', 'decides', 'raise', 'intends']	['turn', 'give', 'persuade', 'sue']						
22595	1883157	Don Lockwood	['kissing', 'repeats', 'introduces', 'star', 'teasing', 'makes', 'jumps', 'raise', 'tolerates']		['amusement', 'friend', 'Cavalier', 'protestations', 'studio']	film star				
22596	1883157	Don Lockwood	['kissing', 'repeats', 'introduces', 'star', 'teasing', 'makes', 'jumps', 'raise', 'tolerates']		['amusement', 'friend', 'Cavalier', 'protestations', 'studio']	singer				
22597	1883157	Don Lockwood	['kissing', 'repeats', 'introduces', 'star', 'teasing', 'makes', 'jumps', 'raise', 'tolerates']		['amusement', 'friend', 'Cavalier', 'protestations', 'studio']	dancer				
22598	1883157	DeForest Phonofilm		['featuring']						
22599	1883157	R.F. improvise				Singer				
22600	18226465	Albert	['hires', 'become']	['meets']						
22601	18226465	Pippa	['meets', 'comes']	['believe', 'meets']	['his', 'mother']					
22602	18226465	Joanna	['meets', 'become']	['meets']	['bus']					
22603	4069274	Vera	['fatale']	['talk', 'underestimated']	['promiscuity', 'daughter']					
22604	4069274	Tommaso			['named', 'mogul']	Count				
22605	14184381	Vittorio	['discovers', 'beats', 'goldsmith']		['figurines']	goldsmith				
22606	14184381	Sonia		['discovers']	['figurines', 'model']	model				
22607	5577180	Tony Manetta	['goes', 'bum', 'uses', 'explains', 'throws', 'impressed']	['causing', 'takes', 'confess', 'invites', 'punched', 'stake', 'set']	['voice', 'man', 'hotel']					
22608	5577180	Eloise Rogers	['reveals', 'joined']			companion				
22609	5577180	Mario	['offends', 'find', 'fly']		['brother', 'eyes']					
22610	5577180	Jerry Marks	['seems', 'coaxes', 'insults']		['bet', 'associates']					
22611	5577180	Sophie	['fly']							
22612	5577180	Ally	['runs']	['him']	['son', 'called', 'sake']					
22613	5577180	Shirl			['girlfriend']					
22614	5109871	Shivaji Rao	['gets', 'set', 'brings', 'tells', 'records', 'man', 'accepts', 'answers', 'takes', 'asks', 'raises', 'falls', 'pointing', 'says', 'airs', 'becomes']	['CM', 'challenges', 'employed', 'shoot']	['success', 'life', 'governance', 'protagonist', 'decision', 'office', 'allegations', 'popularity']					
22615	5109871	Balraj Chauhan	['deserved', 'orders', 'sends', 'killing', 'threatened', 'passes', 'uses', 'redirects', 'destroys', 'was', 'agrees', 'arrested', 'bails']	['shoot']	['allies', 'reunion', 'P.A.', 'henchmen']	Chief Minister				
22616	5109871	Balraj Chauhan	['deserved', 'orders', 'sends', 'killing', 'threatened', 'passes', 'uses', 'redirects', 'destroys', 'was', 'agrees', 'arrested', 'bails']	['shoot']	['allies', 'reunion', 'P.A.', 'henchmen']	cameraman				
22617	5109871	Bansal	['believes', 'shows', 'tells']		['secretary']	secretary				
22618	5109871	Manjali		['marry', 'allows']	['father', 'villager']					
22619	5109871	Topi			['friend']					
22620	9223339	Hamish Bond	['fall', 'harbors', 'becomes']							
22621	9223339	Amantha Starr	['fall', 'surprised']	['escape', 'put', 'helped']	['one']					
22622	9223339	Michele			['slaves', 'his']	housekeeper				
22623	24133684	Sheriff Simpson	['keep', 'catch']		['friend']					
22624	179825	Goose	['ejects', 'devoted', 'breaks', 'cautious', 'eject']		['death']					
22625	179825	Layton	['drifted']							
22626	179825	Duke Mitchell	['stayed', 'died', 'flies', 'made']		['father']					his
22627	179825	Cougar	['retires']	['defies', 'shaken']						
22628	179825	Charlie	['attempt']	['pursue', 'recalls', 'console']	['tactics']					
22629	179825	Iceman	['breaks']	['ordered', 'report']	['rejoining', 'reservations', 'aircraft']					
22630	179825	Heatherly		['impresses']						
22631	179825	Merlin		['assigned']	['officer']					
22632	179825	Carole			['wife']					
22633	179825	Blackwood			['engineer', 'instructor']	instructor				
22634	179825	Blackwood			['engineer', 'instructor']	aeronautical engineer				
22635	179825	Metcalf			['Viper']					
22636	179825	Mike				instructor Commander				
22637	179825	Tom				student				
22638	179825	Rick				Lieutenant Commander				
22639	15769804	Vasan	['meet']							
22640	15769804	Anandhi	['meet']							
22641	29004995	Bittoo Sharma	['collecting', 'finds', 'refuses', 'leaves', 'pesters', 'acknowledge', 'makes', 'lies', 'realizes', 'throws', 'successful']	['create']	['father']					
22642	29004995	Shruti Kakkar	['gets', 'nice', 'answers', 'going', 'acknowledge']	['engaged', 'pesters']						
22643	7708618	Stephen Foster				songwriter				
22644	2170326	Barry	['private', 'faces', 'begin']	['beaten', 'brings']	['roommate']					
22645	2170326	Calpernia	['performs', 'begin', 'works']							
22646	2170326	Justin Fisher	['goaded', 'begins']							
22647	4954774	Octavian	['realizes', 'angry', 'traps', 'clamors', 'captures', 'reveals', 'uses']	['goad', 'named']	['army', 'sister', 'fleet', 'guards', 'nephew']					
22648	4954774	Cleopatra	['concealed', 'manages', 'sneaks', 'gives', 'meets', 'flies', 'remains', 'assumes', 'confronts', 'returns']	['brought', 'convince', 'sees', 'crowned']	['Sosigenes', 'sister', 'chamber']	ambassador				
22649	4954774	Mark Antony	['take', 'follows', 'sees', 'establishes', 'confronts', 'discovers', 'falls', 'returns', 'tries', 'divorces', 'left', 'acquiesces', 'get', 'worthy', 'becomes', 'realizes']	['retake', 'goad', 'takes', 'forced', 'flee', 'convince']	['soldiers', 'ship']					
22650	4954774	Julius Caesar	['meets', 'passes', 'returns', 'pleased', 'begins', 'accepts', 'pursues', 'unconcerned', 'defeated', 'unrolls', 'wishes', 'sends', 'settles']	['confronts', 'warns']	['suspicious', 'assassins', 'nephew', 'present']					
22651	4954774	Pompey	['flees']	['defeated']	['head']					
22652	4954774	Pharaoh Ptolemy XIII	['seem']	['do', 'pursues', 'join', 'sent']	['chamberlain', 'support', 'teenage', 'forces', 'young']					
22653	4954774	Charmian		['dying']	['servant']	servant				
22654	4954774	Gaul		['receives']						
22655	4954774	Rufio		['killed']	['man']					
22656	4954774	Caesarion			['heir', 'son']					
22657	4954774	Agrippa			['command']					
22658	29070972	Hans	['arrive', 'unfair', 'son', 'shows', 'gay', 'heard', 'open', 'returns', 'argues']	['sees']	['dream', 'mother', 'news', 'son', 'father']					
22659	29070972	Hanz	['runs']							
22660	29070972	Nicki	['visiting', 'man', 'arrive', 'leads']	['shows']	['his', 'support', 'picture']					
22661	29070972	Katharina Remminger	['kicking', 'shocked', 'drive', 'tells']	['talk', 'say', 'brought']	['friends', 'doorstep', 'honor']					
22662	29070972	Vera	['begins', 'it']	['punches']	['wife']					
22663	29070972	NIcki		['give', 'drives']						
22664	26630988	Franklyn	['adopts']		['good']	assistant				
22665	26630988	Franklyn	['adopts']		['good']	Mayor				
22666	26630988	Lois Thornedyke	['connects']	['adopts']		reporter				
22667	26630988	Pauline			['Perils']					
22668	26630988	Senor Wopperico				host				
22669	26630988	David Naughton				photographer				
22670	26630988	Nancy Allen				reporter				
22671	7185773	Seo Min - ki	['reading', 'wandering', 'seems']	['emasculated']	['jobless']					
22672	7185773	Choi Bora	['director', 'showing', 'End', 'unable']	['leaving', 'stop']	['woman', 'cheating', 'life']	director				
22673	7185773	Kim Il - beom	['realized']							
22674	7185773	Jung Ji - woo		['find']		director				
22675	7185773	Jung Ji - woo		['find']		Director				
22676	7185773	Hak			['director']					
22677	6034093	Victoria Layton	['decides']	['pose']		movie star				
22678	6034093	Victoria Layton	['decides']	['pose']		housewife				
22679	154790	Nero	['flees', 'bring', 'captures', 'responsible', 'threatens', 'ascends']	['spare', 'exhorts', 'destroy', 'persuades', 'give']	['advisor', 'wife', 'cowardly', 'guard', 'corrupt', 'replacing', 'new', 'destructive', 'insanity', 'Seneca', 'atrocities']	Emperor				
22680	154790	Lygia	['free', 'falls', 'hostage', 'resents']	['gored', 'frees', 'save', 'tied']	['giant']	general				
22681	154790	Marcus Vinicius	['persuades', 'announces', 'free', 'goes', 'breaks', 'leave']	['save', 'watch', 'arrested', 'tied', 'forced']	['uncle']	commander				
22682	154790	Poppaea	['devises', 'lusts']	['strangles']	['wife']					
22683	154790	Acte	['appears', 'offers', 'drives']	['aid']	['slave']					
22684	154790	Galba	['marching']			General				
22685	154790	Roman		['grew']	['commander']					
22686	154790	Peter		['arrested']	['crook']					
22687	154790	Claudius			['reign']	Emperor				
22688	154790	Petronius			['uncle']					
22689	154790	Phaon				architect				
22690	14233418	Hope	['get', 'tells', 'give', 'girl', 'says', 'realizes', 'lost']	['notices', 'help', 'served']	['room', 'apartment', 'diary', 'bombshell']					
22691	14233418	Annie	['consoles', 'speak', 'face', 'comes', 'says', 'turned']	['tells', 'loves', 'realize']	['help', 'love', 'hurting']					
22692	14233418	Sam	['sits', 'displays', 'gives', 'goes', 'lost', 'turned', 'friend', 'get', 'remembers', 'runs', 'having', 'loves', 'takes', 'smile']	['hurries']	['student']	student				
22693	14233418	Willens	['scatters']	['turned']						
22694	14233418	Holden			['his', 'addict']					
22695	14233418	Jesse			['friend']					
22696	2354228	Celeste Talbert	['horrified', 'plays', 'stops', 'win', 'passed', 'explains', 'tries']	['asks', 'leave', 'supplant', 'unnerve', 'talk']	['objections', 'libs', 'recognition', 'character']					
22697	2354228	Lori Craven	['softens', 'daughter', 'win', 'member', 'develop', 'asks']	['passed']	['much', 'character', 'burst', 'recognition']					
22698	2354228	David Seton Barnes	['seek', 'come', 'horrified']	['unnerve']		producer				
22699	2354228	Milton Moorehead	['performs']							
22700	2354228	Jeffrey Anderson	['win', 'relishes']	['despising']	['venue', 'getting']	actor				
22701	2354228	Rose Schwartz	['ruined']	['reveals']		Writer				
22702	73401	Chaplin			['Tramp']					
22703	1027060	Elizabeth Throckmorton	['refuses', 'points', 'praying', 'sets', 'reluctant', 'forgives', 'walks', 'learns', 'opens', 'forbids', 'berates', 'commands', 'watches', 'asks', 'seeks', 'gives', 'awakes', 'confronts', 'agrees', 'visits']	['warn', 'ponder', 'marry', 'pressured', 'leaving', 'accuses', 'attracted', 'assassinate']	['power', 'enraged', 'court', 'place']					
22704	1027060	Bess	['failed', 'turns', 'begins', 'discovers', 'finds']	['berates', 'forgives', 'visits', 'confronts', 'banishes']	['cousin', 'closeness']					
22705	1027060	Francis Walsingham	['discovers', 'sees', 'known', 'arranges', 'continues']	['released', 'taken', 'warn', 'visits']	['brother', 'advisor', 'hands', 'first', 'junior']					
22706	1027060	Philip II	['cutting', 'intended', 'assassinate', 'uses', 'calls', 'replace', 'intends']	['make']	['plan']	King				
22707	1027060	Mary	['writes', 'sends']	['become', 'tried', 'regarded', 'intended']	['involvement', 'death', 'cousin', 'Queen']					
22708	1027060	Walter Raleigh	['husband', 'attractive', 'asks', 'imprisoned', 'offers']	['sets', 'leave', 'join', 'visits', 'returned', 'presented']	['child', 'free', 'closeness']					
22709	1027060	Charles	['become']		['Austria']	Archduke				
22710	1027060	Anthony Babington		['recruit', 'assassinate']						
22711	1027060	William			['brother']			eleven years		
22712	29004017	Emma	['old', 'lives', 'party', 'heading', 'becomes']		['vacation']			fourteen years old		
22713	29004017	Marcus	['angry', 'understands']		['friends', 'brother']					
22714	29004017	Aron				skater				
22715	2465292	Frankie Delano	['allows', 'protect', 'rescues', 'has', 'introduces']	['want']						
22716	2465292	Gianni Carboni	['plans']	['kill']	['son']					
22717	2465292	Angelo Allieghieri	['father', 'killed']	['killed', 'safeguarding']	['daughter', 'enemies']					
